,name,Team,DATE,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA,GYEAR,PCODE,POSITION,AGE_VA,MONEY,G_ID,power_barrel,contact_barrel,clutch_barrel
3894,김호은,LG,20210502,@삼성,L 4:6,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,0.0,0.0,3,2.73,-0.54,-0.076,2021,66113,내,29,5000만원,0.0,0.0,0.0,0.0
3895,김호은,LG,20210506,@두산,W 7:2,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,7,0.06,-0.26,-0.002,2021,66113,내,29,5000만원,0.0,0.0,0.0,0.0
3897,김주성,LG,20210422,KIA,L 2:3,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,,0.8,1.0,5,10.83,-0.82,-0.272,2021,66162,내,23,3100만원,0.0,0.0,0.0,0.0
3901,고우석,LG,20210626,@삼성,W 10:5,4,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0.0,0.0,0.0,2021,67119,투,22,18000만원,0.0,0.0,0.0,0.0
3902,최성훈,LG,20210515,삼성,W 14:4,1,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0.0,0.0,0.0,2021,62146,투,31,7200만원,0.0,0.0,0.0,0.0
3903,최성훈,LG,20210811,SSG,W 12:5,1,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0.0,0.0,0.0,2021,62146,투,31,7200만원,0.0,0.0,0.0,0.0
3904,최성훈,LG,20210818,@KT,L 1:8,6,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0.0,0.0,0.0,2021,62146,투,31,7200만원,0.0,0.0,0.0,0.0
3905,최성훈,LG,20210912,@두산,L 5:8,4,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,0,0.0,0.0,0.0,2021,62146,투,31,7200만원,0.0,0.0,0.0,0.0
3907,최정,SSG,20210406,한화,D :,4,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.375,,1.125,1.5,21,0.87,-0.95,-0.08900000000000001,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3920,최정,SSG,20210421,@삼성,L 4:14,6,3B,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.224,,0.469,0.7859999999999999,13,0.43,0.1,0.021,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3928,최정,SSG,20210430,@두산,L 4:9,3,3B,1,2,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0.257,,0.473,0.843,15,0.7,-0.5,-0.017,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3948,최정,SSG,20210529,@한화,W 6:2,4,3B,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.306,,0.604,1.036,10,0.94,0.11,-0.008,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3966,최정,SSG,20210623,LG,D :,4,3B,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.284,,0.5670000000000001,0.985,4,0.81,0.22,0.021,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3980,최정,SSG,20210810,@LG,L 0:4,4,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.294,,0.588,1.012,19,0.69,-0.95,-0.071,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3981,최정,SSG,20210811,@LG,L 5:12,4,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.29,,0.581,1.001,11,0.41,-0.83,-0.034,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3982,최정,SSG,20210813,KIA,D :,4,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.29,,0.575,0.993,14,0.86,-0.09,-0.052000000000000005,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3983,최정,SSG,20210814,KIA,D :,3,3B,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0.289,,0.573,0.995,19,1.5,0.17,-0.002,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3984,최정,SSG,20210815,KIA,D :,4,3B,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.284,,0.564,0.983,19,0.55,-0.65,-0.011,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3985,최정,SSG,20210818,NC,D :,3,3B,1,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0.28600000000000003,,0.564,0.983,18,0.82,0.48,0.051,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3986,최정,SSG,20210819,NC,D :,3,3B,1,5,2,4,0,0,2,10,4,0,0,0,0,0,1,0,0,0,0.295,,0.591,1.016,16,0.84,3.68,0.304,2021,75847,내,34,120000만원,0.0,1.0,1.0,1.0
3987,최정,SSG,20210820,@삼성,L 2:3,3,3B,1,3,1,2,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0.3,,0.596,1.022,12,1.11,0.68,0.09,2021,75847,내,34,120000만원,0.0,1.0,0.0,0.0
3988,최정,SSG,20210822,@삼성,D 4:4,3,3B,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.297,,0.591,1.018,12,0.77,0.39,0.01,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3989,최정,SSG,20210824,@삼성,L 8:9,4,3B,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.294,,0.585,1.008,20,0.7,-0.66,-0.054000000000000006,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3990,최정,SSG,20210825,@KT,L 1:7,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.29,,0.5760000000000001,0.995,17,0.44,-1.07,-0.064,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3991,최정,SSG,20210826,@KT,L 5:10,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28600000000000003,,0.568,0.982,14,0.61,-0.88,-0.06,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3992,최정,SSG,20210827,@KT,L 4:6,3,3B,1,5,1,1,0,1,0,3,1,0,0,0,0,0,1,1,0,0,0.284,,0.568,0.98,17,1.18,-0.33,-0.021,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3993,최정,SSG,20210828,KIA,D :,8,PH,0,1,1,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0.287,,0.58,0.993,3,0.22,2.33,0.02,2021,75847,내,34,120000만원,0.0,1.0,0.0,0.0
3994,최정,SSG,20210829,KIA,D :,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28300000000000003,,0.5720000000000001,0.981,11,0.53,-1.09,-0.058,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
3995,최정,SSG,20210901,NC,D :,3,3B,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.284,,0.5720000000000001,0.981,8,0.53,0.16,0.018000000000000002,2021,75847,내,34,120000만원,1.0,0.0,0.0,0.0
3996,최정,SSG,20210901,NC,D :,3,3B,1,4,1,1,0,0,1,4,4,0,0,1,0,0,1,0,0,0,0.284,,0.578,0.986,28,2.19,0.87,0.122,2021,75847,내,34,120000만원,2.0,1.0,0.0,0.0
3997,최정,SSG,20210902,두산,D :,3,3B,1,4,3,3,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0.29,,0.593,1.006,20,0.46,2.37,0.207,2021,75847,내,34,120000만원,0.0,1.0,0.0,0.0
3998,최정,SSG,20210903,두산,D :,3,3B,1,2,1,1,0,0,1,4,2,0,0,0,1,0,1,0,1,0,0.29100000000000004,,0.603,1.017,10,1.55,1.27,0.239,2021,75847,내,34,120000만원,0.0,1.0,0.0,0.0
3999,최정,SSG,20210904,@키움,L 2:9,3,3B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.289,,0.599,1.011,6,0.31,-0.3,-0.016,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
4000,최정,SSG,20210905,@키움,L 8:10,3,3B,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.287,,0.593,1.002,16,1.4,-0.65,-0.068,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
4001,최정,SSG,20210908,LG,D :,4,3B,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0.28600000000000003,,0.591,1.004,20,0.95,0.34,0.028,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
4002,최정,SSG,20210909,@롯데,W 9:2,3,3B,1,2,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.284,,0.5870000000000001,1.002,16,0.82,0.15,-0.026,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
4003,최정,SSG,20210910,@롯데,L 3:4,3,3B,1,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.28300000000000003,,0.583,0.996,17,1.09,0.2,0.011,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
4004,최정,SSG,20210911,@KT,D 2:2,3,3B,1,4,1,1,0,0,1,4,1,0,0,0,0,0,1,1,0,0,0.28300000000000003,,0.588,1.0,11,0.94,0.05,0.17,2021,75847,내,34,120000만원,0.0,1.0,0.0,0.0
4005,최정,SSG,20210912,@KT,L 2:3,3,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.28300000000000003,,0.584,0.994,20,1.59,-0.56,-0.116,2021,75847,내,34,120000만원,0.0,0.0,0.0,0.0
4031,추신수,SSG,20210506,@NC,L 1:7,1,RF,1,2,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0.226,,0.43,0.8079999999999999,25,1.08,1.18,0.115,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4032,추신수,SSG,20210508,키움,D :,1,RF,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.219,,0.417,0.7909999999999999,19,0.5,-0.27,0.015,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4034,추신수,SSG,20210509,키움,D :,8,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21,,0.4,0.767,5,2.07,0.62,0.07400000000000001,2021,51817,외,38,270000만원,2.0,0.0,0.0,0.0
4035,추신수,SSG,20210511,@롯데,W 7:6,3,DH,1,3,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.204,,0.388,0.757,23,1.32,0.04,0.099,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4045,추신수,SSG,20210526,@KT,W 9:5,3,DH,1,3,2,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0.223,,0.417,0.799,36,1.91,0.32,0.127,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4058,추신수,SSG,20210616,@KIA,W 10:1,3,DH,1,5,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0.264,,0.467,0.888,16,0.48,0.44,0.118,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4067,추신수,SSG,20210626,@NC,D 10:10,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.242,,0.42,0.821,5,1.32,-0.12,-0.034,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4070,추신수,SSG,20210630,삼성,D :,3,DH,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.248,,0.4270000000000001,0.83,15,1.22,-0.19,0.002,2021,51817,외,38,270000만원,1.0,0.0,0.0,0.0
4078,추신수,SSG,20210709,한화,D :,3,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.258,,0.463,0.87,4,0.08,-0.25,-0.002,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4081,추신수,SSG,20210810,@LG,L 0:4,3,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.255,,0.451,0.853,13,0.47,-0.36,-0.043,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4082,추신수,SSG,20210811,@LG,L 5:12,3,DH,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.254,,0.449,0.852,10,0.49,-0.05,-0.002,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4083,추신수,SSG,20210813,KIA,D :,3,DH,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.251,,0.444,0.843,11,1.05,-0.91,-0.069,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4084,추신수,SSG,20210814,KIA,D :,2,DH,1,3,1,2,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0.256,,0.458,0.862,13,1.05,1.1,0.084,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
4085,추신수,SSG,20210815,KIA,D :,3,DH,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.252,,0.451,0.852,15,0.65,-1.1,-0.06,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4086,추신수,SSG,20210818,NC,D :,2,DH,1,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.253,,0.45,0.852,13,0.57,0.33,-0.025,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4087,추신수,SSG,20210819,NC,D :,2,DH,1,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.254,,0.449,0.85,17,0.87,-0.16,-0.006,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4088,추신수,SSG,20210820,@삼성,L 2:3,2,DH,1,4,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.254,,0.449,0.8490000000000001,17,1.02,0.55,0.034,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4089,추신수,SSG,20210822,@삼성,D 4:4,2,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.25,,0.443,0.838,14,1.04,-1.19,-0.122,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4090,추신수,SSG,20210824,@삼성,L 8:9,3,DH,1,2,1,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0.252,,0.443,0.8440000000000001,20,0.65,0.33,0.0,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4091,추신수,SSG,20210825,@KT,L 1:7,2,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.252,,0.441,0.8390000000000001,16,0.37,-0.2,0.003,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4092,추신수,SSG,20210826,@KT,L 5:10,2,DH,1,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0.248,,0.434,0.8290000000000001,18,0.92,-0.84,-0.084,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4093,추신수,SSG,20210827,@KT,L 4:6,8,PH,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.251,,0.44,0.836,3,0.75,0.63,0.044,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4094,추신수,SSG,20210828,KIA,D :,4,DH,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.251,,0.44,0.838,7,0.99,0.4,0.041,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4095,추신수,SSG,20210829,KIA,D :,2,DH,1,3,2,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.252,,0.449,0.848,12,0.46,1.26,0.08900000000000001,2021,51817,외,38,270000만원,0.0,1.0,0.0,0.0
4096,추신수,SSG,20210901,NC,D :,2,DH,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.249,,0.444,0.84,17,0.57,-0.56,-0.043,2021,51817,외,38,270000만원,1.0,0.0,0.0,0.0
4097,추신수,SSG,20210901,NC,D :,2,DH,1,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.249,,0.442,0.838,21,2.17,0.06,0.029,2021,51817,외,38,270000만원,2.0,0.0,0.0,0.0
4098,추신수,SSG,20210902,두산,D :,1,DH,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,,0.441,0.836,15,0.55,-0.03,0.014,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4099,추신수,SSG,20210904,@키움,L 2:9,4,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249,,0.439,0.8340000000000001,1,0.03,-0.26,-0.001,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4100,추신수,SSG,20210905,@키움,L 8:10,1,DH,1,4,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0.246,,0.434,0.825,25,1.58,-0.08,0.016,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4101,추신수,SSG,20210908,LG,D :,3,DH,1,4,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.246,,0.435,0.825,10,0.92,0.21,0.022,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4102,추신수,SSG,20210909,@롯데,W 9:2,2,DH,1,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.242,,0.428,0.815,23,0.81,-1.39,-0.132,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4103,추신수,SSG,20210910,@롯데,L 3:4,1,RF,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.242,,0.425,0.8109999999999999,15,1.04,-0.42,-0.03,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4104,추신수,SSG,20210911,@KT,D 2:2,8,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241,,0.424,0.809,4,3.79,-0.43,-0.073,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4105,추신수,SSG,20210912,@KT,L 2:3,2,RF,1,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.242,,0.422,0.805,14,1.9,0.38,0.17600000000000002,2021,51817,외,38,270000만원,0.0,0.0,0.0,0.0
4108,로맥,SSG,20210407,한화,D :,2,1B,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0.0,,0.0,0.333,20,0.42,0.65,0.035,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4109,로맥,SSG,20210408,한화,D :,2,1B,1,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,,0.0,0.375,26,1.16,-0.04,-0.015,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4127,로맥,SSG,20210430,@두산,L 4:9,4,1B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.26,,0.494,0.8490000000000001,19,0.84,-0.23,-0.006999999999999999,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4143,로맥,SSG,20210522,LG,D :,2,1B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.257,,0.485,0.846,12,0.98,-0.64,-0.04,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4169,로맥,SSG,20210626,@NC,D 10:10,5,1B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.237,,0.474,0.82,4,3.44,-0.38,-0.081,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4184,로맥,SSG,20210810,@LG,L 0:4,2,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.237,,0.452,0.8079999999999999,14,0.47,-0.66,-0.047,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4185,로맥,SSG,20210811,@LG,L 5:12,6,1B,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.239,,0.453,0.8109999999999999,16,0.59,1.05,0.09,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4186,로맥,SSG,20210813,KIA,D :,2,1B,1,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.24,,0.451,0.812,13,0.55,0.12,0.028,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4187,로맥,SSG,20210814,KIA,D :,4,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.236,,0.445,0.8009999999999999,16,1.88,-1.37,-0.185,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4188,로맥,SSG,20210815,KIA,D :,2,1B,1,3,1,2,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0.241,,0.447,0.8079999999999999,19,0.84,1.51,0.14300000000000002,2021,67872,내,35,900000달러,0.0,0.0,1.0,0.0
4189,로맥,SSG,20210818,NC,D :,4,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,,0.441,0.7979999999999999,10,1.0,-1.27,-0.095,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4190,로맥,SSG,20210819,NC,D :,2,PH,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.237,,0.44,0.797,10,0.67,0.02,-0.003,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4191,로맥,SSG,20210820,@삼성,L 2:3,4,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.234,,0.434,0.7879999999999999,21,1.8,-1.48,-0.201,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4192,로맥,SSG,20210901,NC,D :,4,PH,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.233,,0.433,0.787,10,0.05,0.16,-0.002,2021,67872,내,35,900000달러,1.0,0.0,0.0,0.0
4193,로맥,SSG,20210901,NC,D :,4,PR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,,0.433,0.787,0,0.0,0.0,0.0,2021,67872,내,35,900000달러,2.0,0.0,0.0,0.0
4194,로맥,SSG,20210902,두산,D :,1,PH,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.232,,0.431,0.7859999999999999,8,0.06,-0.24,-0.003,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4195,로맥,SSG,20210903,두산,D :,7,1B,1,4,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.235,,0.435,0.792,13,0.53,0.05,0.025,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4196,로맥,SSG,20210904,@키움,L 2:9,6,1B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233,,0.431,0.785,7,0.23,-0.68,-0.017,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4197,로맥,SSG,20210908,LG,D :,8,PH,0,2,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.235,,0.441,0.7959999999999999,9,1.35,1.03,0.207,2021,67872,내,35,900000달러,0.0,1.0,0.0,0.0
4198,로맥,SSG,20210909,@롯데,W 9:2,6,1B,1,5,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0.234,,0.441,0.7929999999999999,13,0.76,-1.4,-0.067,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4199,로맥,SSG,20210910,@롯데,L 3:4,6,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.231,,0.435,0.784,16,1.08,-0.74,-0.109,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4200,로맥,SSG,20210911,@KT,D 2:2,6,1B,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.231,,0.434,0.785,12,1.64,0.12,0.026,2021,67872,내,35,900000달러,0.0,0.0,0.0,0.0
4201,로맥,SSG,20210912,@KT,L 0:10,2,1B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.229,,0.43,0.778,9,1.18,-0.76,-0.084,2021,67872,내,35,900000달러,1.0,0.0,0.0,0.0
4202,로맥,SSG,20210912,@KT,L 2:3,6,1B,1,4,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.229,,0.431,0.778,13,1.05,-0.33,-0.073,2021,67872,내,35,900000달러,2.0,0.0,0.0,0.0
4205,한유섬,SSG,20210407,한화,D :,6,LF,1,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.333,,0.333,0.733,15,0.44,0.42,0.053,2021,62895,외,31,18000만원,0.0,0.0,0.0,0.0
4212,한유섬,SSG,20210415,NC,D :,4,LF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,,0.231,0.613,0,0.0,0.0,0.0,2021,62895,외,31,18000만원,0.0,0.0,0.0,0.0
4218,한유섬,SSG,20210422,@삼성,W 11:6,6,LF,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.229,,0.375,0.752,24,0.6,-1.42,-0.08,2021,62895,외,31,18000만원,0.0,0.0,0.0,0.0
4252,한유섬,SSG,20210612,키움,D :,6,LF,1,3,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.265,,0.459,0.812,25,1.18,1.16,0.132,2021,62895,외,31,18000만원,0.0,0.0,1.0,0.0
4255,한유섬,SSG,20210616,@KIA,L 0:2,2,PH,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.257,,0.446,0.8009999999999999,6,0.97,0.28,0.045,2021,62895,외,31,18000만원,2.0,0.0,0.0,0.0
4266,한유섬,SSG,20210630,삼성,D :,6,RF,1,4,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.26,,0.476,0.8340000000000001,21,2.26,0.27,0.152,2021,62895,외,31,18000만원,0.0,1.0,0.0,0.0
4273,한유섬,SSG,20210709,한화,D :,5,PH,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.265,,0.487,0.858,5,0.01,0.62,0.001,2021,62895,외,31,18000만원,0.0,0.0,0.0,0.0
4276,한유섬,SSG,20210810,@LG,L 0:4,5,RF,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.261,,0.473,0.8370000000000001,9,0.58,0.44,0.04,2021,62895,외,31,18000만원,0.0,0.0,0.0,0.0
4277,한유섬,SSG,20210811,@LG,L 5:12,3,PH,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.259,,0.469,0.8320000000000001,10,0.02,-0.37,0.001,2021,62895,외,31,18000만원,0.0,0.0,0.0,0.0
4278,한유섬,SSG,20210813,KIA,D :,5,RF,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.263,,0.47,0.835,14,0.57,0.63,-0.015,2021,62895,외,31,18000만원,0.0,0.0,1.0,0.0
4279,한유섬,SSG,20210814,KIA,D :,6,RF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.259,,0.462,0.8220000000000001,13,1.12,-0.81,-0.114,2021,62895,외,31,18000만원,0.0,0.0,0.0,0.0
4280,한유섬,SSG,20210815,KIA,D :,5,RF,1,4,1,1,0,0,1,4,4,0,0,0,0,0,1,0,0,0,0.259,,0.471,0.8290000000000001,18,0.93,2.44,0.201,2021,62895,외,31,18000만원,0.0,1.0,0.0,0.0
4281,한유섬,SSG,20210818,NC,D :,5,RF,1,4,3,3,0,0,2,9,3,0,0,0,0,0,0,0,0,0,0.266,,0.498,0.862,12,0.65,2.95,0.24,2021,62895,외,31,18000만원,0.0,1.0,0.0,1.0
