,tb,rbi,sb,sh,sf,ibb,WPA,avg,obp,slg,ops,power_barrel,contact_barrel,clutch_barrel,xh,babib,pitch/pa,cq,b/k,IsoP,IsoD,hr%,kk%,bb%,xh/h,ueqr,wOBA,obp_label,slg_label,ops_label,ops_mean,avg_mean,obp_mean,slg_mean,power_barrel_mean,contact_barrel_mean,clutch_barrel_mean
3263,0.34,0.075,0.019,0.019,0.0,0.0,0.0,0.273,0.396,0.409,0.8049999999999999,0.0,0.038,0.0,0.075,0.282,3.34,0.285,2.25,0.13599999999999995,0.123,0.019,0.075,0.17,0.333,0.821,0.365,0.40540540540540543,0.45161290322580644,0.8570183086312119,0.7402888888888891,0.3024888888888889,0.3788888888888887,0.3614000000000001,0.0032666666666666673,0.16022222222222227,0.0
3264,0.383,0.096,0.043,0.011,0.021,0.0,0.004,0.301,0.368,0.434,0.802,0.021,0.117,0.0,0.074,0.338,3.9,0.343,0.6,0.133,0.067,0.021,0.16,0.096,0.28,0.842,0.357,0.4583333333333333,0.5,0.9583333333333333,0.6336666666666668,0.2458095238095238,0.30554761904761907,0.32811904761904753,0.019357142857142868,0.08707142857142856,0.0
3265,0.418,0.165,0.0,0.0,0.013,0.0,0.003,0.261,0.35,0.478,0.828,0.101,0.051,0.0,0.114,0.312,4.28,0.378,0.474,0.21699999999999997,0.08899999999999997,0.038,0.241,0.114,0.5,0.838,0.362,0.42105263157894735,0.36666666666666664,0.787719298245614,0.8110333333333334,0.27856666666666663,0.36160000000000003,0.4494333333333333,0.07893333333333333,0.06210000000000002,0.014433333333333334
3266,0.245,0.02,0.02,0.0,0.0,0.0,-0.015,0.208,0.224,0.25,0.474,0.041,0.102,0.0,0.02,0.312,4.1,0.269,0.062,0.04200000000000001,0.016000000000000014,0.0,0.327,0.02,0.1,0.5,0.212,0.25,0.2727272727272727,0.5227272727272727,0.5105999999999999,0.22699999999999995,0.2448,0.2658,0.0402,0.1216,0.0
3267,0.349,0.156,0.0,0.0,0.0,0.009,0.004,0.293,0.414,0.413,0.827,0.055,0.092,0.018,0.064,0.321,4.01,0.311,1.417,0.12,0.121,0.018,0.11,0.156,0.259,0.838,0.387,0.3870967741935484,0.44,0.8270967741935484,0.987689655172414,0.3297586206896551,0.4187586206896552,0.5689310344827586,0.079,0.0857241379310345,0.016793103448275868
3268,0.467,0.1,0.033,0.0,0.0,0.0,-0.003,0.345,0.4,0.509,0.909,0.067,0.117,0.0,0.083,0.386,4.07,0.389,0.556,0.16400000000000003,0.05500000000000005,0.033,0.15,0.083,0.263,0.898,0.397,0.4166666666666667,0.5882352941176471,1.0049019607843137,0.8866829268292683,0.3136341463414634,0.3632682926829268,0.5234146341463416,0.08351219512195122,0.0875365853658537,0.014585365853658544
3269,0.196,0.093,0.0,0.041,0.0,0.0,-0.005,0.209,0.306,0.221,0.527,0.01,0.103,0.0,0.01,0.24,4.19,0.196,1.0,0.01200000000000001,0.097,0.0,0.113,0.113,0.056,0.578,0.26,0.21052631578947367,0.17647058823529413,0.38699690402476783,0.7465263157894738,0.2806052631578947,0.35731578947368414,0.38921052631578945,0.02376315789473685,0.10652631578947373,0.0
3270,0.306,0.041,0.074,0.017,0.0,0.0,0.005,0.317,0.427,0.356,0.7829999999999999,0.0,0.091,0.0,0.025,0.34,3.58,0.285,2.429,0.03899999999999998,0.10999999999999999,0.0,0.058,0.14,0.091,0.843,0.376,0.34375,0.42857142857142855,0.7723214285714286,0.7701666666666664,0.30938888888888894,0.36549999999999994,0.40466666666666673,0.01177777777777778,0.11416666666666668,0.0
3271,0.103,0.103,0.0,0.0,0.034,0.0,-0.013,0.102,0.22,0.122,0.34199999999999997,0.052,0.017,0.0,0.017,0.128,4.03,0.116,0.583,0.020000000000000004,0.11800000000000001,0.0,0.207,0.121,0.2,0.424,0.183,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.6355555555555555,0.23044444444444442,0.32905555555555555,0.3065,0.03505555555555556,0.06644444444444444,0.0
3272,0.242,0.129,0.016,0.016,0.0,0.0,-0.0,0.196,0.359,0.294,0.653,0.048,0.048,0.016,0.048,0.31,4.48,0.317,0.524,0.09799999999999998,0.16299999999999998,0.016,0.339,0.177,0.3,0.701,0.325,0.4090909090909091,0.3333333333333333,0.7424242424242424,0.6761052631578949,0.2292631578947369,0.3222631578947369,0.35384210526315796,0.06010526315789473,0.07452631578947368,0.01236842105263158
3273,0.32,0.098,0.033,0.0,0.0,0.0,0.007,0.292,0.46,0.406,0.8660000000000001,0.074,0.107,0.008,0.066,0.351,4.54,0.329,1.444,0.11400000000000005,0.16800000000000004,0.008,0.148,0.213,0.286,0.894,0.415,0.47058823529411764,0.5333333333333333,1.003921568627451,0.8356666666666668,0.27366666666666667,0.3988333333333333,0.43683333333333335,0.1432777777777778,0.06022222222222221,0.027277777777777776
3274,0.462,0.179,0.0,0.0,0.009,0.019,0.003,0.274,0.34,0.516,0.8560000000000001,0.094,0.038,0.009,0.104,0.312,3.83,0.401,0.385,0.242,0.066,0.057,0.245,0.094,0.423,0.849,0.371,0.3157894736842105,0.3125,0.6282894736842105,0.8209268292682929,0.2902195121951218,0.36075609756097565,0.4601707317073171,0.12431707317073172,0.08075609756097563,0.03565853658536585
3275,0.464,0.165,0.01,0.0,0.0,0.0,0.016,0.278,0.441,0.57,1.011,0.124,0.093,0.031,0.113,0.262,4.38,0.366,1.5,0.2919999999999999,0.16299999999999998,0.062,0.124,0.186,0.5,1.0,0.459,0.45161290322580644,0.5652173913043478,1.0168302945301542,1.025051282051282,0.28074358974358976,0.40438461538461545,0.6206666666666668,0.13141025641025642,0.07743589743589745,0.03687179487179487
3276,0.324,0.108,0.0,0.0,0.054,0.0,-0.013,0.182,0.237,0.364,0.601,0.054,0.054,0.0,0.108,0.25,3.95,0.347,0.143,0.182,0.05499999999999999,0.027,0.378,0.054,0.667,0.628,0.261,0.2857142857142857,0.23076923076923078,0.5164835164835164,0.634,0.213,0.259,0.375,0.04866666666666667,0.064,0.0
3277,0.431,0.22,0.0,0.0,0.018,0.009,0.003,0.299,0.358,0.485,0.843,0.138,0.037,0.028,0.073,0.276,3.54,0.318,1.429,0.186,0.059,0.046,0.064,0.092,0.276,0.849,0.366,0.4864864864864865,0.48484848484848486,0.9713349713349714,0.8865625,0.3291562500000001,0.3965625,0.48999999999999994,0.09140624999999998,0.10062500000000002,0.025375000000000005
3278,0.273,0.045,0.0,0.023,0.0,0.0,-0.006,0.256,0.37,0.308,0.6779999999999999,0.0,0.045,0.0,0.045,0.37,4.05,0.319,0.417,0.05199999999999999,0.11399999999999999,0.0,0.273,0.114,0.2,0.713,0.336,0.0,0.0,0.0,0.8006500000000001,0.30955,0.37845,0.42219999999999985,0.043199999999999995,0.0885,0.00395
3279,0.269,0.173,0.019,0.0,0.019,0.019,-0.011,0.298,0.346,0.298,0.6439999999999999,0.0,0.154,0.0,0.0,0.318,3.46,0.26,1.0,0.0,0.04799999999999999,0.0,0.077,0.077,0.0,0.679,0.304,0.16666666666666666,0.11764705882352941,0.28431372549019607,0.7750666666666665,0.33849999999999997,0.37733333333333324,0.39773333333333344,0.007033333333333334,0.11856666666666668,0.0
3280,0.245,0.038,0.019,0.019,0.0,0.0,-0.002,0.271,0.34,0.271,0.611,0.0,0.151,0.0,0.0,0.382,4.45,0.306,0.357,0.0,0.069,0.0,0.264,0.094,0.0,0.643,0.289,0.4666666666666667,0.38461538461538464,0.8512820512820514,0.6603333333333333,0.296,0.3561666666666667,0.3041666666666667,0.0,0.15400000000000003,0.0
3281,0.333,0.204,0.0,0.0,0.0,0.074,0.003,0.295,0.436,0.409,0.845,0.037,0.074,0.019,0.093,0.333,4.11,0.305,2.0,0.11399999999999999,0.14100000000000001,0.0,0.093,0.185,0.385,0.827,0.427,0.4375,0.4666666666666667,0.9041666666666667,0.9169268292682927,0.34726829268292675,0.40724390243902436,0.5096829268292683,0.06460975609756098,0.15297560975609759,0.012317073170731713
3282,0.379,0.116,0.042,0.0,0.0,0.011,0.01,0.263,0.398,0.45,0.8480000000000001,0.105,0.063,0.032,0.084,0.333,4.44,0.374,0.652,0.187,0.135,0.032,0.242,0.158,0.381,0.877,0.395,0.39473684210526316,0.59375,0.9884868421052632,0.8391666666666667,0.24633333333333332,0.37283333333333335,0.4663333333333333,0.1025,0.06366666666666666,0.028
3283,0.562,0.2,0.019,0.0,0.01,0.019,0.005,0.368,0.425,0.621,1.046,0.105,0.124,0.029,0.114,0.387,3.89,0.44,0.6,0.253,0.056999999999999995,0.057,0.143,0.086,0.343,1.037,0.457,0.25,0.0625,0.3125,0.9439499999999998,0.32505,0.4266,0.5173500000000001,0.06805000000000001,0.10695000000000003,0.0121
3284,0.247,0.151,0.011,0.022,0.011,0.0,-0.006,0.244,0.323,0.28,0.603,0.011,0.118,0.0,0.032,0.274,3.86,0.235,1.0,0.03600000000000003,0.07900000000000001,0.0,0.108,0.108,0.15,0.651,0.282,0.2962962962962963,0.391304347826087,0.6876006441223832,0.6697500000000001,0.27071875000000006,0.3185,0.35124999999999995,0.022000000000000002,0.11690625000000002,0.0
3285,0.358,0.082,0.037,0.0,0.0,0.0,0.004,0.299,0.44,0.449,0.889,0.022,0.082,0.007,0.06,0.341,4.49,0.345,1.421,0.15000000000000002,0.14100000000000001,0.022,0.142,0.201,0.25,0.889,0.401,0.36666666666666664,0.17391304347826086,0.5405797101449274,0.7293,0.26000000000000006,0.349,0.38029999999999997,0.020500000000000008,0.0845,0.0023
3286,0.425,0.2,0.05,0.0,0.0,0.0,0.002,0.27,0.325,0.459,0.784,0.1,0.125,0.025,0.075,0.308,3.62,0.361,0.333,0.189,0.05499999999999999,0.05,0.225,0.075,0.3,0.784,0.34,0.35714285714285715,0.25,0.6071428571428572,0.8441333333333334,0.2890666666666667,0.33319999999999994,0.5109333333333334,0.06633333333333333,0.10866666666666666,0.013
3287,0.313,0.119,0.03,0.03,0.0,0.015,-0.011,0.234,0.279,0.328,0.607,0.03,0.119,0.015,0.045,0.318,3.99,0.307,0.158,0.094,0.04500000000000001,0.015,0.284,0.045,0.2,0.646,0.28,0.36363636363636365,0.23529411764705882,0.5989304812834224,0.6824000000000001,0.2678,0.31020000000000003,0.3722,0.0334,0.1156,0.0152
3288,0.481,0.154,0.0,0.0,0.0,0.0,0.005,0.263,0.327,0.526,0.853,0.087,0.096,0.058,0.106,0.281,3.79,0.387,0.375,0.263,0.064,0.067,0.231,0.087,0.44,0.851,0.362,0.3235294117647059,0.23333333333333334,0.5568627450980392,0.7047619047619047,0.24785714285714291,0.29023809523809524,0.4145238095238095,0.0710952380952381,0.10414285714285713,0.027619047619047623
3289,0.537,0.195,0.0,0.024,0.024,0.0,-0.005,0.27,0.317,0.595,0.9119999999999999,0.073,0.098,0.024,0.146,0.233,3.73,0.362,0.6,0.32499999999999996,0.046999999999999986,0.073,0.122,0.073,0.6,0.917,0.374,0.4166666666666667,0.7272727272727273,1.143939393939394,0.8710689655172413,0.2904137931034483,0.3505862068965517,0.5204827586206897,0.08817241379310346,0.09548275862068964,0.015137931034482762
3290,0.395,0.151,0.017,0.008,0.0,0.0,0.003,0.298,0.392,0.452,0.8440000000000001,0.05,0.126,0.008,0.084,0.364,4.31,0.37,0.625,0.15400000000000003,0.09400000000000003,0.025,0.202,0.126,0.323,0.848,0.378,0.1891891891891892,0.17647058823529413,0.3656597774244833,0.9374210526315792,0.33236842105263154,0.40794736842105267,0.5294736842105264,0.06763157894736842,0.10331578947368421,0.0032105263157894736
3291,0.447,0.106,0.053,0.011,0.021,0.0,0.002,0.345,0.4,0.5,0.9,0.043,0.128,0.0,0.096,0.355,3.78,0.357,1.0,0.15500000000000003,0.05500000000000005,0.021,0.085,0.085,0.31,0.941,0.395,0.25,0.19444444444444445,0.4444444444444444,0.8070526315789474,0.3088947368421052,0.3880526315789474,0.419,0.012368421052631579,0.10763157894736844,0.0
3292,0.269,0.154,0.0,0.0,0.013,0.0,-0.007,0.178,0.247,0.288,0.5349999999999999,0.115,0.051,0.026,0.051,0.193,3.95,0.221,0.267,0.10999999999999999,0.069,0.026,0.192,0.051,0.308,0.562,0.251,0.30434782608695654,0.4,0.7043478260869566,0.6595,0.24134090909090908,0.29697727272727276,0.36252272727272733,0.09377272727272729,0.07811363636363636,0.029068181818181823
3293,0.382,0.173,0.018,0.0,0.009,0.0,0.014,0.347,0.442,0.442,0.884,0.082,0.118,0.0,0.064,0.376,3.79,0.342,1.4,0.09500000000000003,0.09500000000000003,0.009,0.091,0.127,0.212,0.909,0.41,0.17647058823529413,0.125,0.30147058823529416,0.9061428571428574,0.32892857142857135,0.3901428571428571,0.5160000000000001,0.09535714285714285,0.10783333333333338,0.015523809523809527
3294,0.261,0.116,0.0,0.014,0.0,0.029,-0.001,0.233,0.343,0.3,0.643,0.058,0.087,0.0,0.029,0.255,4.1,0.238,1.125,0.06699999999999998,0.11000000000000001,0.014,0.116,0.13,0.143,0.653,0.317,0.34615384615384615,0.782608695652174,1.12876254180602,0.8023720930232557,0.30962790697674425,0.361906976744186,0.44046511627906987,0.061674418604651164,0.12790697674418608,0.006302325581395352
3295,0.306,0.145,0.0,0.016,0.032,0.0,-0.001,0.259,0.344,0.352,0.696,0.032,0.065,0.0,0.081,0.341,4.1,0.326,0.4,0.09299999999999997,0.08499999999999996,0.0,0.242,0.097,0.357,0.727,0.325,0.25,0.2222222222222222,0.4722222222222222,0.6466666666666666,0.236,0.33466666666666667,0.312,0.02366666666666667,0.07266666666666667,0.0
3296,0.381,0.15,0.009,0.0,0.0,0.0,0.003,0.324,0.372,0.41,0.782,0.018,0.097,0.0,0.053,0.359,3.58,0.322,0.667,0.08599999999999997,0.04799999999999999,0.009,0.106,0.071,0.176,0.787,0.349,0.3157894736842105,0.29411764705882354,0.609907120743034,0.9049473684210526,0.3417368421052632,0.3933947368421053,0.5115526315789475,0.06863157894736842,0.09923684210526316,0.010868421052631583
3297,0.25,0.179,0.0,0.036,0.0,0.0,-0.006,0.2,0.298,0.28,0.5780000000000001,0.036,0.107,0.0,0.036,0.273,4.45,0.271,0.375,0.08000000000000002,0.09799999999999998,0.018,0.286,0.107,0.2,0.619,0.276,0.26666666666666666,0.15384615384615385,0.4205128205128205,0.5982500000000001,0.198,0.305,0.29325,0.0375,0.10075,0.0
3298,0.357,0.163,0.093,0.0,0.008,0.0,0.005,0.342,0.395,0.393,0.788,0.031,0.132,0.0,0.023,0.39,4.05,0.338,0.647,0.05099999999999999,0.05299999999999999,0.008,0.132,0.085,0.075,0.856,0.356,0.38461538461538464,0.3125,0.6971153846153846,0.7421904761904761,0.29673809523809525,0.35442857142857154,0.3877619047619048,0.02785714285714286,0.09523809523809526,0.0005952380952380953
3299,0.407,0.132,0.033,0.0,0.011,0.0,0.007,0.268,0.337,0.451,0.788,0.077,0.066,0.011,0.077,0.375,4.12,0.433,0.258,0.183,0.069,0.044,0.341,0.088,0.318,0.821,0.346,0.18181818181818182,0.25,0.4318181818181818,0.932888888888889,0.2866666666666667,0.36538888888888893,0.5675,0.12883333333333333,0.06461111111111112,0.02466666666666667
3300,0.305,0.059,0.008,0.0,0.0,0.0,-0.003,0.234,0.317,0.336,0.653,0.025,0.059,0.0,0.059,0.338,4.45,0.324,0.314,0.10200000000000001,0.08299999999999999,0.008,0.297,0.093,0.28,0.678,0.302,0.2857142857142857,0.18181818181818182,0.4675324675324675,0.6402800000000001,0.23884,0.2992000000000001,0.34108,0.03476000000000002,0.06688,0.0068
3301,0.491,0.236,0.018,0.0,0.036,0.0,0.007,0.37,0.436,0.587,1.023,0.036,0.164,0.018,0.127,0.39,4.25,0.415,1.167,0.21699999999999997,0.066,0.018,0.109,0.127,0.412,1.018,0.432,0.42105263157894735,0.47058823529411764,0.891640866873065,0.9155,0.3632352941176471,0.4065882352941177,0.5089117647058825,0.05744117647058822,0.12823529411764703,0.004382352941176469
3302,0.163,0.116,0.0,0.0,0.0,0.0,-0.009,0.154,0.25,0.179,0.429,0.023,0.116,0.0,0.023,0.182,4.0,0.155,0.667,0.024999999999999994,0.096,0.0,0.14,0.093,0.167,0.466,0.218,0.35294117647058826,0.4666666666666667,0.8196078431372549,0.8755476190476191,0.30792857142857144,0.3983809523809523,0.4771666666666666,0.09435714285714288,0.07540476190476193,0.024666666666666674
3303,0.304,0.072,0.014,0.0,0.0,0.0,-0.004,0.25,0.324,0.328,0.652,0.029,0.13,0.014,0.043,0.288,3.75,0.27,0.455,0.07800000000000001,0.07400000000000001,0.014,0.159,0.072,0.188,0.671,0.308,0.375,0.0,0.375,0.7513939393939395,0.3084848484848485,0.370030303030303,0.38136363636363635,0.03863636363636365,0.12554545454545457,0.0036363636363636364
3304,0.283,0.111,0.0,0.01,0.01,0.0,-0.004,0.187,0.265,0.308,0.573,0.101,0.091,0.02,0.061,0.19,3.92,0.211,0.636,0.121,0.07800000000000001,0.02,0.111,0.071,0.353,0.602,0.266,0.4482758620689655,0.43478260869565216,0.8830584707646176,0.7568000000000003,0.27668888888888893,0.3401333333333333,0.4166666666666667,0.11013333333333336,0.09688888888888894,0.01920000000000001
3305,0.519,0.194,0.016,0.0,0.008,0.0,0.014,0.317,0.366,0.558,0.924,0.07,0.07,0.016,0.101,0.312,3.89,0.38,0.471,0.24100000000000005,0.04899999999999999,0.062,0.132,0.062,0.342,0.919,0.4,0.36585365853658536,0.5277777777777778,0.8936314363143631,0.9678333333333334,0.31833333333333336,0.3701666666666667,0.5976666666666667,0.08466666666666667,0.076,0.012666666666666666
3306,0.412,0.147,0.0,0.01,0.01,0.01,0.009,0.33,0.392,0.462,0.8540000000000001,0.029,0.118,0.0,0.078,0.333,3.83,0.325,1.667,0.132,0.062,0.02,0.059,0.098,0.267,0.859,0.38,0.3333333333333333,0.4,0.7333333333333334,0.6935000000000001,0.2859285714285714,0.3461428571428571,0.3473571428571428,0.023607142857142858,0.11114285714285717,0.0
3307,0.235,0.103,0.074,0.059,0.015,0.0,-0.003,0.238,0.279,0.254,0.533,0.0,0.147,0.0,0.015,0.283,3.69,0.237,0.364,0.016000000000000014,0.041000000000000036,0.0,0.162,0.059,0.067,0.635,0.246,0.3076923076923077,0.25,0.5576923076923077,0.5026428571428572,0.20971428571428571,0.26678571428571424,0.2358571428571429,0.0,0.109,0.0
3308,0.228,0.05,0.0,0.01,0.0,0.0,-0.003,0.218,0.402,0.295,0.6970000000000001,0.059,0.079,0.0,0.04,0.25,4.32,0.237,1.769,0.07699999999999999,0.18400000000000002,0.01,0.129,0.228,0.235,0.748,0.343,0.25,0.19047619047619047,0.44047619047619047,0.6338,0.1868,0.38039999999999996,0.25339999999999996,0.0596,0.0634,0.0
3309,0.27,0.108,0.0,0.0,0.0,0.0,0.003,0.29,0.421,0.323,0.744,0.027,0.135,0.0,0.027,0.321,3.49,0.268,2.0,0.03300000000000003,0.131,0.0,0.081,0.162,0.111,0.776,0.365,0.5,0.4444444444444444,0.9444444444444444,0.7409,0.2981,0.38689999999999997,0.35400000000000004,0.0284,0.1283,0.0026
3310,0.343,0.118,0.01,0.0,0.01,0.0,-0.002,0.205,0.304,0.398,0.702,0.078,0.049,0.029,0.069,0.194,3.84,0.275,0.765,0.19300000000000003,0.099,0.049,0.167,0.127,0.389,0.728,0.309,0.3902439024390244,0.3333333333333333,0.7235772357723578,0.8702558139534882,0.27251162790697664,0.37476744186046507,0.4954883720930234,0.09395348837209304,0.06388372093023253,0.03634883720930233
3311,0.143,0.061,0.0,0.061,0.0,0.0,-0.015,0.128,0.196,0.149,0.345,0.0,0.102,0.0,0.02,0.14,3.78,0.119,0.5,0.02099999999999999,0.068,0.0,0.082,0.041,0.167,0.407,0.177,0.38461538461538464,0.2,0.5846153846153846,0.36933333333333335,0.14,0.21466666666666667,0.15466666666666665,0.0,0.105,0.0
3312,0.483,0.18,0.0,0.0,0.022,0.011,0.0,0.312,0.36,0.537,0.897,0.067,0.112,0.022,0.09,0.328,3.61,0.397,0.438,0.22500000000000003,0.04799999999999999,0.056,0.18,0.079,0.32,0.899,0.384,0.3235294117647059,0.5625,0.8860294117647058,0.9545499999999999,0.318525,0.3815749999999999,0.572975,0.09802500000000004,0.091425,0.012400000000000005
3313,0.471,0.165,0.0,0.0,0.012,0.0,0.009,0.324,0.433,0.541,0.974,0.047,0.141,0.012,0.118,0.382,4.51,0.421,0.588,0.21700000000000003,0.10899999999999999,0.035,0.2,0.118,0.417,0.972,0.448,0.3,0.3333333333333333,0.6333333333333333,0.8973333333333335,0.30047222222222225,0.38302777777777774,0.5143055555555555,0.0612777777777778,0.10586111111111113,0.0012222222222222222
3314,0.167,0.076,0.045,0.0,0.0,0.0,0.0,0.15,0.239,0.183,0.422,0.0,0.061,0.0,0.03,0.184,3.95,0.159,0.545,0.033,0.089,0.0,0.167,0.091,0.222,0.5,0.21,0.38461538461538464,0.5833333333333334,0.9679487179487181,0.4693333333333334,0.165,0.2548333333333333,0.2145,0.0025,0.0715,0.0
3315,0.36,0.1,0.0,0.0,0.0,0.0,-0.016,0.217,0.294,0.391,0.685,0.1,0.1,0.02,0.08,0.211,3.96,0.26,0.667,0.17400000000000002,0.07699999999999999,0.04,0.12,0.08,0.4,0.696,0.308,0.42105263157894735,0.5,0.9210526315789473,0.762675,0.2683750000000001,0.3389,0.4237749999999999,0.09752500000000001,0.097625,0.030725000000000002
3316,0.41,0.17,0.04,0.0,0.03,0.01,0.002,0.3,0.41,0.512,0.9219999999999999,0.06,0.07,0.0,0.11,0.318,3.98,0.368,1.214,0.21200000000000002,0.10999999999999999,0.03,0.14,0.17,0.458,0.934,0.401,0.3684210526315789,0.29411764705882354,0.6625386996904025,0.8594444444444446,0.3037777777777778,0.36727777777777776,0.49216666666666675,0.07194444444444445,0.06666666666666665,0.0
3317,0.366,0.098,0.008,0.0,0.016,0.0,-0.001,0.274,0.368,0.425,0.7929999999999999,0.041,0.106,0.0,0.065,0.281,3.99,0.308,1.0,0.15099999999999997,0.09399999999999997,0.033,0.122,0.122,0.276,0.811,0.357,0.3225806451612903,0.25,0.5725806451612903,0.7456800000000001,0.27379999999999993,0.36328000000000005,0.3824,0.036040000000000016,0.08000000000000002,0.0
3318,0.217,0.104,0.026,0.017,0.009,0.0,0.002,0.219,0.345,0.26,0.605,0.0,0.078,0.0,0.035,0.266,4.35,0.231,1.0,0.04100000000000001,0.12599999999999997,0.0,0.157,0.157,0.19,0.667,0.295,0.28,0.21739130434782608,0.4973913043478261,0.6573333333333333,0.2647083333333333,0.35520833333333335,0.3021249999999999,0.0030416666666666665,0.10233333333333333,0.0
3319,0.364,0.136,0.03,0.0,0.015,0.0,-0.006,0.31,0.388,0.414,0.802,0.076,0.106,0.015,0.091,0.353,3.59,0.324,0.875,0.10399999999999998,0.07800000000000001,0.0,0.121,0.106,0.333,0.841,0.364,0.5555555555555556,0.7333333333333333,1.2888888888888888,0.8273589743589742,0.309102564102564,0.3735641025641025,0.453794871794872,0.10787179487179487,0.11312820512820518,0.026948717948717952
3320,0.526,0.211,0.0,0.026,0.026,0.0,-0.01,0.294,0.359,0.588,0.947,0.079,0.079,0.026,0.105,0.318,4.29,0.458,0.3,0.294,0.065,0.079,0.263,0.079,0.4,0.95,0.405,0.18181818181818182,0.19047619047619047,0.3722943722943723,0.9426,0.2982,0.3648,0.5778,0.0758,0.0758,0.0188
3321,0.287,0.184,0.0,0.0,0.034,0.011,-0.006,0.208,0.341,0.347,0.688,0.069,0.023,0.023,0.092,0.275,3.9,0.306,0.522,0.13899999999999998,0.13300000000000003,0.011,0.264,0.138,0.533,0.731,0.332,0.38461538461538464,0.8181818181818182,1.202797202797203,0.9273437499999999,0.27171875,0.38203124999999993,0.5453125000000001,0.1415625,0.05693749999999999,0.06090624999999999
3322,0.341,0.049,0.024,0.0,0.0,0.0,-0.005,0.278,0.321,0.354,0.675,0.012,0.159,0.0,0.061,0.297,3.7,0.262,0.6,0.07599999999999996,0.04299999999999998,0.0,0.061,0.037,0.227,0.688,0.311,0.3548387096774194,0.4642857142857143,0.8191244239631337,0.7552619047619048,0.30997619047619057,0.34800000000000003,0.40726190476190477,0.04614285714285714,0.13359523809523807,0.0033333333333333335
3323,0.46,0.175,0.0,0.0,0.016,0.0,-0.004,0.288,0.317,0.492,0.8089999999999999,0.063,0.111,0.0,0.095,0.292,3.7,0.344,0.333,0.20400000000000001,0.029000000000000026,0.048,0.143,0.048,0.353,0.817,0.343,0.4375,0.38461538461538464,0.8221153846153846,0.8831707317073173,0.309219512195122,0.3819024390243902,0.5012682926829269,0.09860975609756098,0.11765853658536585,0.019292682926829275
3324,0.214,0.071,0.0,0.0,0.0,0.0,-0.006,0.173,0.232,0.231,0.463,0.036,0.089,0.018,0.018,0.2,3.79,0.198,0.364,0.058000000000000024,0.059000000000000025,0.018,0.196,0.071,0.111,0.482,0.215,0.06666666666666667,0.13333333333333333,0.2,0.6347999999999998,0.24440000000000003,0.2955333333333333,0.33926666666666666,0.04720000000000001,0.11593333333333335,0.005866666666666668
3325,0.245,0.071,0.0,0.0,0.02,0.01,-0.002,0.212,0.35,0.3,0.6499999999999999,0.092,0.102,0.01,0.031,0.25,4.3,0.262,0.8,0.088,0.13799999999999998,0.02,0.204,0.163,0.176,0.695,0.317,0.3142857142857143,0.46875,0.7830357142857143,0.849292682926829,0.2894146341463414,0.3730243902439024,0.47626829268292686,0.1437560975609756,0.07902439024390245,0.06336585365853659
3326,0.265,0.082,0.0,0.0,0.0,0.02,0.005,0.211,0.388,0.342,0.73,0.02,0.061,0.0,0.061,0.259,4.59,0.282,1.1,0.13100000000000003,0.17700000000000002,0.02,0.204,0.224,0.375,0.755,0.351,0.2,0.21428571428571427,0.41428571428571426,0.7337826086956523,0.27582608695652183,0.35908695652173916,0.37469565217391315,0.014043478260869569,0.10565217391304346,0.0
3327,0.443,0.1,0.0,0.014,0.0,0.014,-0.008,0.209,0.243,0.463,0.706,0.143,0.029,0.014,0.129,0.278,3.99,0.407,0.111,0.254,0.034,0.057,0.386,0.043,0.643,0.694,0.299,0.35714285714285715,0.25,0.6071428571428572,0.7863170731707319,0.2580975609756097,0.3417804878048781,0.4445365853658537,0.0891219512195122,0.06129268292682927,0.00887804878048781
3328,0.353,0.118,0.0,0.0,0.029,0.0,0.014,0.344,0.353,0.375,0.728,0.0,0.147,0.0,0.029,0.407,3.47,0.35,0.167,0.031000000000000028,0.009000000000000008,0.0,0.176,0.029,0.091,0.75,0.322,0.4117647058823529,0.4,0.8117647058823529,0.7382777777777777,0.3149166666666667,0.3355555555555556,0.4027222222222224,0.050305555555555555,0.09527777777777778,0.003888888888888889
3329,0.343,0.057,0.029,0.057,0.0,0.0,-0.004,0.212,0.257,0.364,0.621,0.057,0.029,0.0,0.086,0.222,3.74,0.254,0.4,0.152,0.04500000000000001,0.029,0.143,0.057,0.429,0.671,0.271,1.0,2.0,3.0,0.6305000000000001,0.2155,0.261,0.3695,0.057999999999999996,0.029,0.0
3330,0.23,0.115,0.0,0.0,0.0,0.0,-0.005,0.137,0.29,0.275,0.565,0.066,0.066,0.016,0.049,0.139,4.1,0.203,0.769,0.138,0.15299999999999997,0.033,0.213,0.164,0.429,0.595,0.274,0.3076923076923077,0.3333333333333333,0.641025641025641,0.7845882352941175,0.2722352941176471,0.35158823529411765,0.43300000000000005,0.09505882352941175,0.08499999999999999,0.02105882352941177
3331,0.576,0.224,0.0,0.0,0.012,0.012,0.004,0.329,0.402,0.645,1.0470000000000002,0.106,0.094,0.035,0.118,0.327,4.25,0.446,0.533,0.316,0.07300000000000001,0.082,0.176,0.094,0.4,1.029,0.454,0.358974358974359,0.5294117647058824,0.8883861236802413,0.9517631578947369,0.2915263157894737,0.3736842105263158,0.578078947368421,0.09728947368421055,0.07800000000000003,0.03763157894736841
